uuid,link,title,price,price_unit,phone,code_number,location,property_type,type,description,country,area_square_vara,construction_area,Bedroom,full_bathrooms,half_bathrooms,levels,parking,privacy,img_src,created_at,updated_at,deleted_at,previous_price
9d19b1c0-0d23-4956-94cc-7c0c47eb0fac,https://remax-central.com.sv/en/properties/recreative-parcel-in-front-of-the-beach-in-el-maculis-la-union,"RECREATIVE PARCEL IN FRONT OF THE BEACH IN EL MACULIS, LA UNION",325360,,,V15-003776,La Unión,Terrain,Sale,"PLOT OF LAND IN FRONT OF THE BEACH IN EL MACULIS, LA UNION. FOR TURISTIC AND RECREATIVE DEVELOPMENT. GREAT ACCESSES WAYS AND HIGH DEMAND THIS IS A GRAT CHOICE FOR VISIONARY PEOPLE ABOUT INVESTING IN A HOTEL, AIRBNB, FAMILIAR BEACH HOUSE OR MORE. MEISUREMENTS: FRONT : 21.5 MTS; DEPTH: 90.37 MTS. IDEAL FOR TOURISTIC DEVELOPMENT.",El Salvador,2324,1943,,,,,,Private,"['https://remax-central.com.sv/storage/properties/edOdsAaJwZt02d6OjjFZ-large.png', 'https://remax-central.com.sv/storage/properties/aF4kEVA6DdtXmTxtfKki-large.png', 'https://remax-central.com.sv/storage/properties/PUMxGrZ1XIdUFQzARAdp-large.png', 'https://remax-central.com.sv/storage/properties/rWZxq00uBLCvAJ4WBsge-large.png', 'https://remax-central.com.sv/storage/properties/3wr2Jh2lGrS5JJts7Wn7-large.png', 'https://remax-central.com.sv/storage/properties/EcFmUQU0ea4Kz9rSN2H7-large.png']",2024-10-29 17:10:25,2024-10-29 17:10:25,2024-10-29 17:10:25,
252b255a-5236-4a79-a7fb-7e278ebfb889,https://remax-central.com.sv/en/properties/for-sale-san-vicente-el-salvador,FOR SALE SAN VICENTE EL SALVADOR,430000,,,V07-003732,San Vicente,Commercial,Sale,"Excellent property for sale with great commercial potential located in the center of San Vicente on 3 levels, an area highly focused on commerce, the property is ideal for a restaurant since it has work areas to process and cook food, as well , a small hotel can operate, or room rental for Airbnb, administrative offices.
The property has large spaces, air conditioning, bathrooms available on all 3 levels.",El Salvador,765.8,641.9,8,9,,3,,,"['https://remax-central.com.sv/storage/properties/kGsLmpAeHBp80gViGDit-large.png', 'https://remax-central.com.sv/storage/properties/VQUR9zuD2D2GJnvV6qc0-large.png', 'https://remax-central.com.sv/storage/properties/uogur4tnyF2smUqMJ8fi-large.png', 'https://remax-central.com.sv/storage/properties/ZtwDk9cOyXK3d8ZclddQ-large.png', 'https://remax-central.com.sv/storage/properties/DKye95Aan3Yc7Ly8XXM6-large.png', 'https://remax-central.com.sv/storage/properties/gpVU1soQqUXMUvBmitVn-large.png', 'https://remax-central.com.sv/storage/properties/Y58LGANjKFEisoR4qg3Y-large.png']",2024-10-29 17:10:35,2024-10-29 17:10:35,2024-10-29 17:10:35,
fc0e5857-b897-4b4b-8ab3-05b7c51e385f,https://remax-central.com.sv/en/properties/modern-home-in-san-buena-ventura,For Sale Modern Home in Usulutan San Buena Ventura,160000,,,V01-003799,Usulutan,Residential,Sale,"modern house in San Buena Ventura, this house was build with a modern concept of open spaces, on the first floor is the garage with an electronic and automatic door, the living room and the kitchen next to the beautiful garden, on the second floor 3 rooms and 1 bathroom, and a space for office or study, the open terrace has a beautiful view to the mountains around the little town, jus 5 min to the panamericana road, 40 minutes to the most popular places in that side of the country, and an hour to the jiquilisco bay.",El Salvador,130.29,70,3,1,1,2,1,,"['https://remax-central.com.sv/storage/properties/D5vENXUqMErWoQO3gaPZ-large.png', 'https://remax-central.com.sv/storage/properties/a8XsDJimd03FMN83vfGW-large.png', 'https://remax-central.com.sv/storage/properties/UUiWhZW6ZdDgmb74jwAz-large.png', 'https://remax-central.com.sv/storage/properties/VJoGl9LsF9Pf2P69rjul-large.png', 'https://remax-central.com.sv/storage/properties/fUWUR7dOkeU9i0XKZLc8-large.png', 'https://remax-central.com.sv/storage/properties/4G4S71kJF8L8Exe2RPer-large.png', 'https://remax-central.com.sv/storage/properties/MO47cxM52uiU9OHA9VgA-large.png']",2024-10-29 17:10:48,2024-10-29 17:10:48,2024-10-29 17:10:48,
8b77a961-8dd3-47a7-b44c-fb6748b1de02,https://remax-central.com.sv/en/properties/most-local-house-and-offices-for-sale-colonia-escalon,MOST LOCAL HOUSE AND OFFICES FOR SALE COLONIA ESCALÓN,865000,,,V07-003778,Torre Futura,Commercial,Sale,"Property for sale in Colonia Escalón, excellent location a few meters from Torre Futura and Hilton Hotel.
The property includes three properties:
PROPERTY #1
Office house on 3 levels, very well maintained, 9 rooms, kitchen with Ollins furniture, 4 cellars, 2 terraces, garden and complete service area, covered garage for 3 internal and 3 external vehicles.
2 PROPERTY
Own commercial premises for clinic or various services of 100 V2, currently divided into 3 spaces for clinic, an office, reception, 2 warehouses and 2 bathrooms.
3 PROPERTY
It consists of 5 offices, a meeting room, 3 bathrooms and a kitchenette.",El Salvador,500,579,10,5,6,2,6,,"['https://remax-central.com.sv/storage/properties/e9YILyaZAoLNvoazVkAN-large.png', 'https://remax-central.com.sv/storage/properties/tHD4B6jegk5kCGbG1tQn-large.png', 'https://remax-central.com.sv/storage/properties/fQrBmOlsLmrHn7pBb89D-large.png', 'https://remax-central.com.sv/storage/properties/Rte9SgkEHPXnsPU9xV10-large.png', 'https://remax-central.com.sv/storage/properties/KHU8f0DFsOOjhiz3amlH-large.png', 'https://remax-central.com.sv/storage/properties/hkErepC8JP5WTWHKRtJ4-large.png', 'https://remax-central.com.sv/storage/properties/cJuFgGWO4pR4AWUAEVkA-large.png', 'https://remax-central.com.sv/storage/properties/H7ywsIi4vsraOZwmJMPW-large.png', 'https://remax-central.com.sv/storage/properties/l2lAdqw36EpV9dHaVuTE-large.png', 'https://remax-central.com.sv/storage/properties/GFVZXpJs3HWb5FqoZGMe-large.png', 'https://remax-central.com.sv/storage/properties/av5PuheCxAR8RYCjvikm-large.png']",2024-10-29 17:11:10,2024-10-29 17:11:10,2024-10-29 17:11:10,
3c37089e-a3fe-4cfe-af8d-3976dd85d4e7,https://remax-central.com.sv/en/properties/land-for-sale-deviation-area-to-costa-del-sol,LAND FOR SALE DEVIATION AREA TO COSTA DEL SOL,110000,,,V15-003787,Zacatecoluca,Terrain,Sale,"Large land in Hacienda el Cauca 100ml from the detour to the Beach to the Costa del Sol and San Luis la Herradura.
The land is completely flat surrounded by accesses with a frontage of 162.24Ml and a depth of 46.60ml.
Around the land we find residences with large lots, schools, courts and shops.
The property is suitable for the construction of residences, recreational villas, warehouses, recreational fields, water parks, nurseries, etc.
The land can also be used by the entire diaspora that wants to invest in land since it can be subdivided.

Schedule your appointment to visit the land!",El Salvador,,,,,,,,,"['https://remax-central.com.sv/storage/properties/jFftW9ULZYYMcA6XqNbf-large.png', 'https://remax-central.com.sv/storage/properties/rNGVtBrGPlz0O2SYTDR4-large.png', 'https://remax-central.com.sv/storage/properties/bOx90cpauJ9vXkaiqGYs-large.png', 'https://remax-central.com.sv/storage/properties/c5gqruIiju4BMbDHUAkw-large.png', 'https://remax-central.com.sv/storage/properties/iz4EJXUi2YbRSj01Im55-large.png', 'https://remax-central.com.sv/storage/properties/dcpVhMnaYWgdXbFRfLHv-large.png', 'https://remax-central.com.sv/storage/properties/FjL857kUlUuIxpVecEcu-large.png']",2024-10-29 17:11:21,2024-10-29 17:11:21,2024-10-29 17:11:21,
924a5f15-2315-41c5-8963-f013fe2c7968,https://remax-central.com.sv/en/properties/on-sale-one-level-house-at-brisas-de-san-jose-santo-tomas,"ON SALE, ONE LEVEL HOUSE, AT BRISAS DE SAN JOSE, SANTO TOMAS",195000,,,V01-003779,Santo Tomás,Residential,Sale,"In an environment surrounded by nature, in the center of Santo Tomas, we find this beautiful Residential, adjacent to the Santo Tomas Shopping Center, where this beautiful SINGLE LEVEL house, 256.63 m2 of construction and 367.33 v2, which has parking for two vehicles and a beautiful facade. This house has 3 bedrooms, the main one with full Bathroom and Air Conditioning, the two Jr rooms share a bathroom and have the connections to install air conditioning in each one. It has a large living room, a dining room and a large kitchen with its complete cabinets and an exhaust hood. The service area has connections to install a washer and dryer, heater and sink. It has a spectacular 3-level garden, with installation of lights and electrical connections in case you want to add more lights. Roof with waterproofing and reflective coating. It also has a surveillance camera system mainly in the parking lot and backyard, its windows with screens. Call us and schedule your appointment to visit this beautiful home.",El Salvador,367.33,107,3,2,1,1,2,Private,"['https://remax-central.com.sv/storage/properties/CLfQCMUwJtoR2wpMxLdM-large.png', 'https://remax-central.com.sv/storage/properties/PCea0Udk7WtCofoXyJuf-large.png', 'https://remax-central.com.sv/storage/properties/V51oO5QuF79z1BtB6fnT-large.png', 'https://remax-central.com.sv/storage/properties/u6K3aEPP9IfWbU6FMuIN-large.png', 'https://remax-central.com.sv/storage/properties/8dPqsOutgd2ugHS0x5zE-large.png', 'https://remax-central.com.sv/storage/properties/KASsGFPdIRMN2XtOEbnw-large.png', 'https://remax-central.com.sv/storage/properties/J51uQfKqFCSDvVeWbZfX-large.png', 'https://remax-central.com.sv/storage/properties/Iy6e2eGei42aT7gEkuS5-large.png']",2024-10-29 17:11:31,2024-10-29 17:11:31,2024-10-29 17:11:31,
f543c411-06c1-4805-bfaf-f0c1cb52f5f8,https://remax-central.com.sv/en/properties/house-for-sale-in-chalchuapa,HOUSE FOR SALE IN CHALCHUAPA,250000,,,V01-003775,Santa Ana,Residential,Sale,"This property is located in an area highly visited by tourists, since a few meters away is the Tazumal Archaeological Park. The house is on a corner, which gives it a lot of visibility on 5a Av Sur and 5a Calle Poniente de Chalchuapa. It can be for residential use, but it can also have commercial use, especially due to the increase in commercial flow in the area. The house is built on a single level, with very spacious areas. It consists of 5 bedrooms and 4 bathrooms, main and family room, dining room, kitchen,  patio, two terraces areas. It can become an Airbnb, small hotel, restaurant, among others.",El Salvador,635.42,438.88,5,4,,1,3,,"['https://remax-central.com.sv/storage/properties/71DMvw6Aq9LefVReaVOl-large.png', 'https://remax-central.com.sv/storage/properties/yEQmPqHRm9mlbRKD8SiL-large.png', 'https://remax-central.com.sv/storage/properties/vqMDN2cDCdDHd2N5Pcko-large.png', 'https://remax-central.com.sv/storage/properties/ZNa6MDqQoNZ52a0lqZtL-large.png', 'https://remax-central.com.sv/storage/properties/ckQzhdhdJ31IsF1iTi0V-large.png', 'https://remax-central.com.sv/storage/properties/QzJ3Tvc6bPzvsdK3nsWM-large.png', 'https://remax-central.com.sv/storage/properties/OOcX2Cd2WP75vfoYA8Fk-large.png', 'https://remax-central.com.sv/storage/properties/pP0FbM6WANLtWokFStjc-large.png']",2024-10-29 17:11:43,2024-10-29 17:11:43,2024-10-29 17:11:43,
e2850799-12b3-4e01-a40a-94452bd16dd4,https://remax-central.com.sv/en/properties/land-for-sale-in-plan-zacatal,LAND FOR SALE IN PLAN ZACATAL,135000,,,V15-003748,Mejicanos,Terrain,Sale,"In an area of ​​1613.70v2, we have this lot, flat topography, approximately 4 blocks, 5 minutes, from the main street and half a block from the apartment project under construction ""Vistas de la 75"", adjacent to Finca Las Valencias, for Residencial Las Granadas, completely terraced, with its own water wick, a cistern and a septic tank, ideal for building a beautiful house in an area that will be of great added value in the near future and very accessible to the main road of 75 that takes us to Mejicanos, whose surroundings are surrounded by pharmacies, supermarkets, convenience stores, etc.",El Salvador,1613.7,1348.9,,,,,,,"['https://remax-central.com.sv/storage/properties/Xo0ywzBg54sDe7Tave3O-large.png', 'https://remax-central.com.sv/storage/properties/l8i1Rp6wxkImH6w6RB1S-large.png', 'https://remax-central.com.sv/storage/properties/vzm819UVFJUB5nwW8fhr-large.png', 'https://remax-central.com.sv/storage/properties/D5sBt2mszOgMBGHGNODT-large.png', 'https://remax-central.com.sv/storage/properties/m5BMOlKtplNt6tDoBB3i-large.png']",2024-10-29 17:11:53,2024-10-29 17:11:53,2024-10-29 17:11:53,
3609da51-0734-421b-baf5-bf60b587360c,https://remax-central.com.sv/en/properties/land-for-sale-in-residencial-los-suenos-1,land for sale in Residencial Los Sueños,430000,,,V15-003728,Nuevo Cuscatlan,Terrain,Sale,"Beautiful land in the first stage of Residencial Los Sueños, with an unbeatable view of the volcano. Downward inclined topography. The residential area, one of the most exclusive in the Nuevo Cuscatlán area, has a clubhouse and courts for different sports. From this location you can access beaches and mountains within 20 minutes.",El Salvador,1328.93,,,,,,,Private,"['https://remax-central.com.sv/storage/properties/M7QDqfzVYFXNluedVGFw-large.png', 'https://remax-central.com.sv/storage/properties/fWm1UlM68zIyDbGqnvW9-large.png', 'https://remax-central.com.sv/storage/properties/YnU0C7QLyH27V47eFIs7-large.png', 'https://remax-central.com.sv/storage/properties/hN3rKdfxeay4gVKRhb0P-large.png', 'https://remax-central.com.sv/storage/properties/Gz4U4PnxQLfxoly4XFlK-large.png']",2024-10-29 17:12:07,2024-10-29 17:12:07,2024-10-29 17:12:07,
52759970-3809-4c6d-a331-2a991fb79226,https://remax-central.com.sv/en/properties/premises-for--rent-edificio-gran-plaza--san-benito/a,"PREMISES FOR  RENT ""EDIFICIO GRAN PLAZA"",  SAN BENITO",1500,,,A07-003609,Colonia San Benito,Commercial,Rent,"Premises located in Gran Plaza Building, level 5, Colonia San Benito. It is a building strategically located on Boulevard del Hipódromo, an exclusive area with access to public transportation. It has quiet and safe environments, as well as at the same time you can find the option to be distracted just by approaching the shopping area. The local has 114.39 m2, has a reception area, 4 offices, meeting room with view, 2 bathrooms and warehouse, as well as 2 parking spaces.
Immediately available.",El Salvador,163,114.39,,,,1,2,,"['https://remax-central.com.sv/storage/properties/Qjd2Yf6AaDzcTOblNnUn-large.png', 'https://remax-central.com.sv/storage/properties/JLKvkIPVxwphVQJKVgfW-large.png', 'https://remax-central.com.sv/storage/properties/tyowfKwIYKfLSOEK1Kle-large.png', 'https://remax-central.com.sv/storage/properties/vW3HN43QkiwjJXer4Flo-large.png', 'https://remax-central.com.sv/storage/properties/wexbEAueNVLQxMRiozVa-large.png', 'https://remax-central.com.sv/storage/properties/hjECTWrmdBkGM31WPlPf-large.png', 'https://remax-central.com.sv/storage/properties/7Pc7aVLuWxKdJKU3n6JN-large.png']",2024-10-29 17:12:15,2024-10-29 17:12:15,2024-10-29 17:12:15,
c85f3c0c-54f5-4b06-bb18-d9b66265fd41,https://remax-central.com.sv/en/properties/premises-for-sale-edificio-gran-plaza-san-benito,"PREMISES FOR SALE ""EDIFICIO GRAN PLAZA"",  SAN BENITO",225000,,,V07-003543,Colonia San Benito,Commercial,Sale,"Premises located in Gran Plaza Building, level 5, Colonia San Benito. It is a building strategically located on Boulevard del Hipódromo, an exclusive area with access to public transportation. It has quiet and safe environments, as well as at the same time you can find the option to be distracted just by approaching the shopping area. The local has 114.39 m2, has a reception area, 4 offices, meeting room with view, 2 bathrooms and warehouse, as well as 2 parking spaces.
Immediately available.",El Salvador,163,114.39,,,,1,2,,"['https://remax-central.com.sv/storage/properties/sNsTQpKYbXXsOnlij0si-large.png', 'https://remax-central.com.sv/storage/properties/n8p5zeCPksTo7o4o7ShM-large.png', 'https://remax-central.com.sv/storage/properties/kGS7zWphS9L8YC0161qU-large.png', 'https://remax-central.com.sv/storage/properties/6cI1dPStlUPMYOe6b6zw-large.png', 'https://remax-central.com.sv/storage/properties/QaKlCA1PxS5pBNuSDFOY-large.png', 'https://remax-central.com.sv/storage/properties/iWNcXfXfEvKAl8cpS8oY-large.png', 'https://remax-central.com.sv/storage/properties/OyGHHkIdJ3ATozpMYtb1-large.png']",2024-10-29 17:12:23,2024-10-29 17:12:23,2024-10-29 17:12:23,
a2a1cecb-a1bb-4439-8239-b545ae58ead8,https://remax-central.com.sv/en/properties/land-for-sale-caserio-el-pedregal,"LAND FOR SALE, CASERIO EL PEDREGAL",2392500,,,V15-003605,Carretera A Comalapa,Terrain,Sale,"Pedregal, Rosario de La Paz, La Paz.
It has paved access, 110-120 volt electricity, drinking water, excellent soil drainage.
With an industrial vocation for production plants, solar panel plants, subdivisions, grass cultivation (corn, sorghum, etc.), livestock or other uses.",El Salvador,320000,,,,,,,,"['https://remax-central.com.sv/storage/properties/mqKFI32CxlxwVfZ3ckh9-large.png', 'https://remax-central.com.sv/storage/properties/Q4rSWD92ADO6cAKJA2xR-large.png', 'https://remax-central.com.sv/storage/properties/pPV7nWWLFphvthqnoh7y-large.png', 'https://remax-central.com.sv/storage/properties/1lTjQDFZb01eOC5o0Fb6-large.png', 'https://remax-central.com.sv/storage/properties/dSzW9eRVTWQR1vzSJUnR-large.png', 'https://remax-central.com.sv/storage/properties/p2wLv8OEjrlXA1ckLQ6f-large.png', 'https://remax-central.com.sv/storage/properties/WaovWeRdVqopHPwf1cFU-large.png']",2024-10-29 17:12:33,2024-10-29 17:12:33,2024-10-29 17:12:33,
8ebd1a5e-b549-4979-8887-84e29883ddb4,https://remax-central.com.sv/en/properties/apt-en-premier-tower,LUXURY APT IN PREMIER TOWER SAN BENITO,635000,,,V01-003526,Colonia San Benito,Residential,Sale,"Exclusive first floor apartment Torre Premier.
Decorated with exceptional taste, this apartment has a large social area, dining room and main living room, and a beautiful terrace. Complete kitchen with excellent quality pantry and granite breakfast table. Service and laundry area complete with maid's room and bathroom.
A sliding door that simulates a wall separates the social area from the family area. You then enter a family room from where the three bedrooms are distributed, the master bedroom with a walking closet and large bathroom, and the two junior bedrooms, each with its own. bathroom. It has air conditioning in the social and family areas, indirect lighting system, built-in sound system, remote security system and surveillance cameras.
The building has a receptionist service, as well as 24/7 security. It has amenities such as a gym, celebration area, swimming pool, children's playroom and soccer field.",El Salvador,240,240,3,3,1,1,2,Private,"['https://remax-central.com.sv/storage/properties/qMTp1gNbRNc6yKepNGTk-large.png', 'https://remax-central.com.sv/storage/properties/vcsJ42y1IQu7ib645f6U-large.png', 'https://remax-central.com.sv/storage/properties/Ka118bc2SqMVtUxyHUoJ-large.png', 'https://remax-central.com.sv/storage/properties/2XP7nDNdTnEz0FMqvIDi-large.png', 'https://remax-central.com.sv/storage/properties/RpMj6CCpPXRohBtPBcx3-large.png', 'https://remax-central.com.sv/storage/properties/wNgbirj9kDkx3gRpWoxx-large.png', 'https://remax-central.com.sv/storage/properties/Tal226P1VMkTMe9pNdAP-large.png', 'https://remax-central.com.sv/storage/properties/HJkcs5j4N73SkF30W3oh-large.png']",2024-10-29 17:12:44,2024-10-29 17:12:44,2024-10-29 17:12:44,
